symbol,settlement,bid_size,bid,ask,ask_size,last,close,change,open,high,low,previous_close,turnover,volume,operations,datetime,group,expiration,tipo
BYCLD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-12-27,OBLIGACIONES NEGOCIABLES
BYCLO,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,97.7444,0.0,0,0,,CORP,2025-12-27,OBLIGACIONES NEGOCIABLES
BYCLX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,106.5,0.0,0,0,,CORP,2025-12-27,OBLIGACIONES NEGOCIABLES
BYCLY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-12-27,OBLIGACIONES NEGOCIABLES
BYCLZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-12-27,OBLIGACIONES NEGOCIABLES
BYCMC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-10,OBLIGACIONES NEGOCIABLES
BYCMD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-10,OBLIGACIONES NEGOCIABLES
BYCMO,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-10,OBLIGACIONES NEGOCIABLES
BYCMX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-10,OBLIGACIONES NEGOCIABLES
BYCMY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-10,OBLIGACIONES NEGOCIABLES
BYCMZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-10,OBLIGACIONES NEGOCIABLES
BYCNC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-08-10,OBLIGACIONES NEGOCIABLES
BYCND,2,10000,100.4,0.0,0,100.15,0.0,-0.0034000000000000002,100.4,100.4,100.15,100.5,17065.5,17000,2,2025-05-14 14:19:00,CORP,2025-08-10,OBLIGACIONES NEGOCIABLES
BYCNO,2,5000,110390.0,0.0,0,110000.0,0.0,-0.0022,110000.0,110000.0,110000.0,110250.0,1100000.0,1000,1,2025-05-14 14:09:00,CORP,2025-08-10,OBLIGACIONES NEGOCIABLES
BYCNX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-08-10,OBLIGACIONES NEGOCIABLES
BYCNY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-08-10,OBLIGACIONES NEGOCIABLES
BYCNZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-08-10,OBLIGACIONES NEGOCIABLES
BYCOC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-11-28,OBLIGACIONES NEGOCIABLES
BYCOD,2,5000,98.5,0.0,0,98.5,0.0,-0.015,98.5,98.5,98.5,100.0,21177.5,21500,4,2025-05-14 15:07:00,CORP,2025-11-28,OBLIGACIONES NEGOCIABLES
BYCOX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-11-28,OBLIGACIONES NEGOCIABLES
BYCOY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-11-28,OBLIGACIONES NEGOCIABLES
BYCOZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-11-28,OBLIGACIONES NEGOCIABLES
BYCPC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-10-30,OBLIGACIONES NEGOCIABLES
BYCPD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-10-30,OBLIGACIONES NEGOCIABLES
BYCPO,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-10-30,OBLIGACIONES NEGOCIABLES
BYCPX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-10-30,OBLIGACIONES NEGOCIABLES
BYCPY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-10-30,OBLIGACIONES NEGOCIABLES
BYCPZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-10-30,OBLIGACIONES NEGOCIABLES
BYCQC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-04-30,OBLIGACIONES NEGOCIABLES
BYCQD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-04-30,OBLIGACIONES NEGOCIABLES
BYCQX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-04-30,OBLIGACIONES NEGOCIABLES
BYCQY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-04-30,OBLIGACIONES NEGOCIABLES
BYCQZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-04-30,OBLIGACIONES NEGOCIABLES
BYCRC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-11-28,OBLIGACIONES NEGOCIABLES
BYCRO,2,5000,110020.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-11-28,OBLIGACIONES NEGOCIABLES
BYCRY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-11-28,OBLIGACIONES NEGOCIABLES
BZSBC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-08-03,OBLIGACIONES NEGOCIABLES
BZSBD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-08-03,OBLIGACIONES NEGOCIABLES
BZSBO,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-08-03,OBLIGACIONES NEGOCIABLES
CA2AC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-10-30,OBLIGACIONES NEGOCIABLES
CA2AD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-10-30,OBLIGACIONES NEGOCIABLES
CA2AP,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-10-30,OBLIGACIONES NEGOCIABLES
CAC3C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-27,OBLIGACIONES NEGOCIABLES
CAC3D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-27,OBLIGACIONES NEGOCIABLES
CAC3O,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,75190.0,0.0,0,0,,CORP,2026-02-27,OBLIGACIONES NEGOCIABLES
CAC3X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,97998.0,0.0,0,0,,CORP,2026-02-27,OBLIGACIONES NEGOCIABLES
CAC3Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-27,OBLIGACIONES NEGOCIABLES
CAC3Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,51.2,0.0,0,0,,CORP,2026-02-27,OBLIGACIONES NEGOCIABLES
CAC4C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-02-27,OBLIGACIONES NEGOCIABLES
CAC4D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-02-27,OBLIGACIONES NEGOCIABLES
CAC4O,2,100,68550.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,68550.0,0.0,0,0,,CORP,2027-02-27,OBLIGACIONES NEGOCIABLES
CAC4X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,55200.0,0.0,0,0,,CORP,2027-02-27,OBLIGACIONES NEGOCIABLES
CAC4Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-02-27,OBLIGACIONES NEGOCIABLES
CAC4Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-02-27,OBLIGACIONES NEGOCIABLES
CAC5C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,90.7,0.0,0,0,,CORP,2028-08-25,OBLIGACIONES NEGOCIABLES
CAC5D,2,50000,91.46,92.4,1981,91.53,0.0,-0.0126,92.4,92.49,91.5,92.7,7505.41,8169,19,2025-05-14 15:58:00,CORP,2028-08-25,OBLIGACIONES NEGOCIABLES
CAC5O,2,55311,104170.0,105400.0,27,104170.0,0.0,0.003,100000.0,105400.0,100000.0,103850.0,8994020.1,8625,24,2025-05-14 16:28:00,CORP,2028-08-25,OBLIGACIONES NEGOCIABLES
CAC5X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,112300.0,0.0,0,0,,CORP,2028-08-25,OBLIGACIONES NEGOCIABLES
CAC5Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2028-08-25,OBLIGACIONES NEGOCIABLES
CAC5Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2028-08-25,OBLIGACIONES NEGOCIABLES
CAC6C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-09-07,OBLIGACIONES NEGOCIABLES
CAC6D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-09-07,OBLIGACIONES NEGOCIABLES
CAC6O,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,91500.0,0.0,0,0,,CORP,2026-09-07,OBLIGACIONES NEGOCIABLES
CAC6X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,84821.0,0.0,0,0,,CORP,2026-09-07,OBLIGACIONES NEGOCIABLES
CAC6Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-09-07,OBLIGACIONES NEGOCIABLES
CAC6Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,52.7317082,0.0,0,0,,CORP,2026-09-07,OBLIGACIONES NEGOCIABLES
CAC7C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-09-07,OBLIGACIONES NEGOCIABLES
CAC7D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-09-07,OBLIGACIONES NEGOCIABLES
CAC7O,2,100,64900.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,64900.0,0.0,0,0,,CORP,2027-09-07,OBLIGACIONES NEGOCIABLES
CAC7X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,84617.0,0.0,0,0,,CORP,2027-09-07,OBLIGACIONES NEGOCIABLES
CAC7Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-09-07,OBLIGACIONES NEGOCIABLES
CAC7Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0,0,,CORP,2027-09-07,OBLIGACIONES NEGOCIABLES
CAC8C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,94.5774,0.0,0,0,,CORP,2026-06-29,OBLIGACIONES NEGOCIABLES
CAC8D,2,48445,97.5,98.65,4000,97.5,0.0,-0.0076,98.8,98.8,97.05,98.25,29762.35,30355,17,2025-05-14 16:01:00,CORP,2026-06-29,OBLIGACIONES NEGOCIABLES
CAC8O,2,2000,110120.0,111250.0,60252,110050.0,0.0,0.0004,111250.0,111250.0,110000.0,110000.0,48348742.9,43460,16,2025-05-14 15:48:00,CORP,2026-06-29,OBLIGACIONES NEGOCIABLES
CAC8X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,121000.0,0.0,0,0,,CORP,2026-06-29,OBLIGACIONES NEGOCIABLES
CAC8Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-06-29,OBLIGACIONES NEGOCIABLES
CAC8Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,101.75,0.0,0,0,,CORP,2026-06-29,OBLIGACIONES NEGOCIABLES
CACAC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-07-05,OBLIGACIONES NEGOCIABLES
CACAD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-07-05,OBLIGACIONES NEGOCIABLES
CACAO,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,86300.0,0.0,0,0,,CORP,2027-07-05,OBLIGACIONES NEGOCIABLES
CACAX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,82625.0,0.0,0,0,,CORP,2027-07-05,OBLIGACIONES NEGOCIABLES
CACAY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-07-05,OBLIGACIONES NEGOCIABLES
CACAZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-07-05,OBLIGACIONES NEGOCIABLES
CCS1C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-12-06,OBLIGACIONES NEGOCIABLES
CCS1D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-12-06,OBLIGACIONES NEGOCIABLES
CCS1P,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,,CORP,2025-12-06,OBLIGACIONES NEGOCIABLES
CD12P,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-12-05,OBLIGACIONES NEGOCIABLES
CD2PC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-12-05,OBLIGACIONES NEGOCIABLES
CD2PD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-12-05,OBLIGACIONES NEGOCIABLES
CFS7C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-11-27,OBLIGACIONES NEGOCIABLES
CFS7D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-11-27,OBLIGACIONES NEGOCIABLES
CFS7O,2,0,0.0,105.0,18000,0.0,0.0,0.0,0.0,0.0,0.0,100.8337,0.0,0,0,,CORP,2025-11-27,OBLIGACIONES NEGOCIABLES
CFS7X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,110.85,0.0,0,0,,CORP,2025-11-27,OBLIGACIONES NEGOCIABLES
CI12C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-09-26,OBLIGACIONES NEGOCIABLES
CI12D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-09-26,OBLIGACIONES NEGOCIABLES
CI12P,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-09-26,OBLIGACIONES NEGOCIABLES
CIC3C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-10-27,OBLIGACIONES NEGOCIABLES
CIC3D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-10-27,OBLIGACIONES NEGOCIABLES
CIC3O,2,100,83900.0,93900.0,994,0.0,0.0,0.0,0.0,0.0,0.0,93900.0,0.0,0,0,,CORP,2025-10-27,OBLIGACIONES NEGOCIABLES
CIC3X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,85300.0,0.0,0,0,,CORP,2025-10-27,OBLIGACIONES NEGOCIABLES
CIC3Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-10-27,OBLIGACIONES NEGOCIABLES
CIC3Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-10-27,OBLIGACIONES NEGOCIABLES
CIC5C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-05-24,OBLIGACIONES NEGOCIABLES
CIC5D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-05-24,OBLIGACIONES NEGOCIABLES
CIC5O,2,380,35840.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34800.0,0.0,0,0,,CORP,2025-05-24,OBLIGACIONES NEGOCIABLES
CIC5X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,97850.0,0.0,0,0,,CORP,2025-05-24,OBLIGACIONES NEGOCIABLES
CIC5Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-05-24,OBLIGACIONES NEGOCIABLES
CIC5Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-05-24,OBLIGACIONES NEGOCIABLES
CIC6C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-28,OBLIGACIONES NEGOCIABLES
CIC6D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-28,OBLIGACIONES NEGOCIABLES
CIC6O,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,104819.4224,0.0,0,0,,CORP,2026-02-28,OBLIGACIONES NEGOCIABLES
CIC6X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,103900.0,0.0,0,0,,CORP,2026-02-28,OBLIGACIONES NEGOCIABLES
CIC6Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-28,OBLIGACIONES NEGOCIABLES
CIC6Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-28,OBLIGACIONES NEGOCIABLES
CIC7C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-11-12,OBLIGACIONES NEGOCIABLES
CIC7D,2,300,92.1,102.0,300,0.0,0.0,0.0,0.0,0.0,0.0,93.5,0.0,0,0,,CORP,2026-11-12,OBLIGACIONES NEGOCIABLES
CIC7O,2,500,95000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,116203.2598,0.0,0,0,,CORP,2026-11-12,OBLIGACIONES NEGOCIABLES
CIC7X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-11-12,OBLIGACIONES NEGOCIABLES
CIC7Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-11-12,OBLIGACIONES NEGOCIABLES
CIC7Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-11-12,OBLIGACIONES NEGOCIABLES
CIC8C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2028-11-12,OBLIGACIONES NEGOCIABLES
CIC8D,2,1001,85.01,93.0,175,0.0,0.0,0.0,0.0,0.0,0.0,83.01,0.0,0,0,,CORP,2028-11-12,OBLIGACIONES NEGOCIABLES
CIC8O,2,1079,90510.0,115500.0,100,90510.0,0.0,-0.052199999999999996,93000.0,93000.0,90510.0,95500.0,1835.1,2,2,2025-05-14 16:35:00,CORP,2028-11-12,OBLIGACIONES NEGOCIABLES
CIC8X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2028-11-12,OBLIGACIONES NEGOCIABLES
CIC8Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2028-11-12,OBLIGACIONES NEGOCIABLES
CIC8Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2028-11-12,OBLIGACIONES NEGOCIABLES
CLSIC,2,0,0.0,49.989,1000,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0,0,,CORP,2027-07-26,OBLIGACIONES NEGOCIABLES
CLSID,2,50,29.0,30.99,1200,33.0,0.0,-0.0294,33.0,33.0,33.0,34.0,16.5,50,3,2025-05-14 11:13:00,CORP,2027-07-26,OBLIGACIONES NEGOCIABLES
CLSIO,2,1083,32800.0,32850.0,54,32850.0,0.0,-0.06269999999999999,34000.0,34000.0,32800.0,35050.0,5531312.2,16624,49,2025-05-14 16:36:00,CORP,2027-07-26,OBLIGACIONES NEGOCIABLES
CLSIX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,37401.17,0.0,0,0,,CORP,2027-07-26,OBLIGACIONES NEGOCIABLES
CLSIY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32.35,0.0,0,0,,CORP,2027-07-26,OBLIGACIONES NEGOCIABLES
CLSIZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-07-26,OBLIGACIONES NEGOCIABLES
CMS1C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-09-24,OBLIGACIONES NEGOCIABLES
CMS1D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-09-24,OBLIGACIONES NEGOCIABLES
CMS1P,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,79.5169,0.0,0,0,,CORP,2026-09-24,OBLIGACIONES NEGOCIABLES
CNQ1C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2029-03-16,OBLIGACIONES NEGOCIABLES
CNQ1O,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2029-03-16,OBLIGACIONES NEGOCIABLES
CNQ1X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2029-03-16,OBLIGACIONES NEGOCIABLES
CNQ1Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2029-03-16,OBLIGACIONES NEGOCIABLES
CNQ1Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2029-03-16,OBLIGACIONES NEGOCIABLES
CNQ2C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2029-03-16,OBLIGACIONES NEGOCIABLES
CNQ2D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2029-03-16,OBLIGACIONES NEGOCIABLES
CNQ2O,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2029-03-16,OBLIGACIONES NEGOCIABLES
CNQ2X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2029-03-16,OBLIGACIONES NEGOCIABLES
CNQ2Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2029-03-16,OBLIGACIONES NEGOCIABLES
CNQ2Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2029-03-16,OBLIGACIONES NEGOCIABLES
CP23C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2031-09-17,OBLIGACIONES NEGOCIABLES
CP23D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2031-09-17,OBLIGACIONES NEGOCIABLES
CP23O,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2031-09-17,OBLIGACIONES NEGOCIABLES
CP23X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2031-09-17,OBLIGACIONES NEGOCIABLES
CP23Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2031-09-17,OBLIGACIONES NEGOCIABLES
CP23Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2031-09-17,OBLIGACIONES NEGOCIABLES
CP27C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2029-06-07,OBLIGACIONES NEGOCIABLES
CP27D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2029-06-07,OBLIGACIONES NEGOCIABLES
CP27O,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2029-06-07,OBLIGACIONES NEGOCIABLES
